,file,width,height,depth,name,xmin,ymin,xmax,ymax
6114,IMG_4097,1000,1000,3,200,155,591,453,771
6115,IMG_4097,1000,1000,3,200,653,224,855,368
6116,IMG_4025,1000,1000,3,200,79,307,301,495
6117,IMG_4025,1000,1000,3,200,804,362,978,558
6118,hundred_866,1000,1000,3,100,96,653,252,811
6119,hundred_866,1000,1000,3,100,758,725,893,878
6120,fifteen_618,1000,1000,3,50,536,145,753,367
6121,IMG_3987,1000,1000,3,200,385,379,564,535
6122,ten_498,1000,1000,3,10,199,167,352,296
6123,ten_498,1000,1000,3,10,799,185,950,371
6124,IMG_4087,1000,1000,3,200,495,619,773,922
6125,DSC03512,1000,1000,3,200,268,738,493,944
6126,ten_72,1000,1000,3,10,629,199,803,411
6127,ten_72,1000,1000,3,10,626,701,859,876
6128,IMG_3942,1000,1000,3,200,313,340,504,495
6129,fifteen_232,1000,1000,3,50,83,241,250,342
6130,fifteen_232,1000,1000,3,50,119,607,269,699
6131,fifteen_232,1000,1000,3,50,838,265,967,385
6132,five_699,1000,1000,3,5,426,319,569,439
6133,five_699,1000,1000,3,5,507,741,595,876
6134,ten_548,1000,1000,3,10,696,330,824,550
6135,hundred_318,1000,1000,3,100,315,582,503,781
6136,hundred_318,1000,1000,3,100,729,202,907,382
6137,ten_270,1000,1000,3,10,244,59,376,193
6138,ten_270,1000,1000,3,10,607,59,786,210
6139,ten_95,1000,1000,3,10,427,278,664,491
6140,fifteen_123,1000,1000,3,50,483,213,616,348
6141,fifteen_123,1000,1000,3,50,547,608,679,733
6142,hundred_395,1000,1000,3,100,639,601,787,765
6143,IMG_4013,1000,1000,3,200,87,204,271,399
6144,IMG_4013,1000,1000,3,200,781,122,931,268
6145,hundred_511,1000,1000,3,100,579,707,784,925
6146,five_367,1000,1000,3,5,490,102,724,270
6147,five_367,1000,1000,3,5,678,685,830,861
6148,ten_934,1000,1000,3,10,493,164,664,319
6149,five_236,1000,1000,3,5,264,135,383,504
6150,hundred_323,1000,1000,3,100,609,587,733,682
6151,DSC03492,1000,1000,3,200,499,673,904,953
6152,ten_329,1000,1000,3,10,153,619,293,755
6153,ten_329,1000,1000,3,10,813,262,927,418
6154,ten_329,1000,1000,3,10,767,658,907,775
6155,fifteen_37,1000,1000,3,50,699,318,864,484
6156,fifteen_37,1000,1000,3,50,156,635,318,818
6157,five_925,1000,1000,3,5,330,285,587,371
6158,five_925,1000,1000,3,5,113,821,339,930
6159,five_610,1000,1000,3,5,453,116,739,222
6160,hundred_587,1000,1000,3,100,312,116,447,395
6161,five_1012,1000,1000,3,5,755,338,961,458
6162,five_1012,1000,1000,3,5,66,588,298,704
6163,hundred_543,1000,1000,3,100,341,644,506,805
6164,DSC03662,1000,1000,3,200,542,91,728,510
6165,hundred_91,1000,1000,3,100,327,285,463,518
6166,hundred_91,1000,1000,3,100,530,575,636,805
6167,ten_124,1000,1000,3,10,858,659,979,891
6168,hundred_114,1000,1000,3,100,624,233,767,515
6169,ten_760,1000,1000,3,10,298,501,478,631
6170,DSC03814,1000,1000,3,200,668,230,756,499
6171,fifteen_371,1000,1000,3,50,436,641,659,882
6172,ten_956,1000,1000,3,10,196,641,359,785
6173,DSC03304,1000,1000,3,200,95,667,499,901
6174,DSC03304,1000,1000,3,200,644,287,902,650
6175,ten_836,1000,1000,3,5,819,761,932,915
6176,ten_836,1000,1000,3,10,623,335,699,424
6177,ten_836,1000,1000,3,50,78,71,186,181
6178,five_674,1000,1000,3,5,659,533,784,661
6179,five_674,1000,1000,3,5,210,545,369,764
6180,DSC03348,1000,1000,3,200,168,136,375,415
6181,DSC03348,1000,1000,3,200,536,553,656,722
6182,hundred_681,1000,1000,3,100,152,576,390,735
6183,hundred_681,1000,1000,3,100,643,159,889,390
6184,fifteen_460,1000,1000,3,50,398,451,649,659
6185,fifteen_455,1000,1000,3,50,281,199,484,459
6186,fifteen_531,1000,1000,3,50,309,259,455,444
6187,fifteen_358,1000,1000,3,50,633,410,804,584
6188,fifteen_353,1000,1000,3,50,463,601,632,808
6189,fifteen_353,1000,1000,3,50,155,431,284,665
6190,ten_102,1000,1000,3,10,333,727,704,935
6191,ten_133,1000,1000,3,10,356,405,775,547
6192,DSC03516,1000,1000,3,200,388,693,688,951
6193,five_934,1000,1000,3,5,292,305,401,395
6194,five_934,1000,1000,3,5,295,704,407,819
6195,ten_593,1000,1000,3,10,556,665,721,824
6196,hundred_495,1000,1000,3,100,447,621,629,801
6197,fifteen_294,1000,1000,3,50,636,495,769,644
6198,fifteen_294,1000,1000,3,50,304,398,415,551
6199,DSC03533,1000,1000,3,200,293,70,679,435
6200,fifteen_295,1000,1000,3,50,252,205,449,404
6201,fifteen_808,1000,1000,3,50,269,393,350,545
6202,fifteen_808,1000,1000,3,50,616,301,716,498
6203,five_244,1000,1000,3,5,364,758,524,930
6204,hundred_188,1000,1000,3,100,321,301,489,861
6205,ten_141,1000,1000,3,10,687,188,844,373
6206,ten_141,1000,1000,3,10,741,733,961,884
6207,five_1019,1000,1000,3,5,36,725,278,839
6208,five_1019,1000,1000,3,5,735,250,992,361
6209,hundred_163,1000,1000,3,100,524,233,696,462
6210,hundred_163,1000,1000,3,100,481,727,681,867
6211,IMG_3911,1000,1000,3,200,435,668,627,798
6212,five_469,1000,1000,3,5,541,179,703,355
6213,five_469,1000,1000,3,5,599,547,732,699
6214,ten_544,1000,1000,3,10,390,141,604,304
6215,five_25,1000,1000,3,5,498,613,615,759
6216,five_25,1000,1000,3,5,398,207,552,379
6217,DSC03409,1000,1000,3,200,541,435,738,887
6218,fifteen_437,1000,1000,3,50,196,344,376,622
6219,fifteen_437,1000,1000,3,10,707,55,898,198
6220,DSC03653,1000,1000,3,200,322,227,607,499
6221,DSC03760,1000,1000,3,200,622,382,771,730
6222,ten_151,1000,1000,3,10,341,682,581,841
6223,ten_418,1000,1000,3,10,493,170,686,321
6224,ten_418,1000,1000,3,10,579,595,809,753
6225,ten_195,1000,1000,3,10,276,395,412,504
6226,ten_195,1000,1000,3,10,281,762,393,878
6227,five_902,1000,1000,3,5,663,173,873,239
6228,five_902,1000,1000,3,5,486,596,678,718
6229,five_692,1000,1000,3,5,129,199,249,295
6230,five_692,1000,1000,3,5,143,582,241,676
6231,fifteen_43,1000,1000,3,50,499,645,623,767
6232,ten_849,1000,1000,3,10,378,681,518,808
6233,ten_318,1000,1000,3,10,375,224,473,430
6234,ten_318,1000,1000,3,10,647,385,789,628
6235,ten_666,1000,1000,3,10,284,698,419,859
6236,fifteen_246,1000,1000,3,50,247,550,401,701
6237,fifteen_246,1000,1000,3,50,629,276,795,424
6238,five_100,1000,1000,3,5,46,638,232,827
6239,five_100,1000,1000,3,5,752,621,919,825
6240,fifteen_938,1000,1000,3,50,127,438,381,647
6241,DSC03500,1000,1000,3,200,310,131,690,944
6242,DSC03525,1000,1000,3,200,393,105,702,901
6243,DSC03807,1000,1000,3,200,322,316,462,693
6244,ten_660,1000,1000,3,10,703,716,883,881
6245,five_328,1000,1000,3,5,130,698,636,842
6246,fifteen_463,1000,1000,3,50,101,650,227,742
6247,fifteen_463,1000,1000,3,50,749,690,875,768
6248,ten_869,1000,1000,3,10,346,456,556,656
6249,ten_963,1000,1000,3,10,310,311,446,536
6250,DSC03623,1000,1000,3,200,295,158,591,445
6251,DSC03669,1000,1000,3,200,299,461,422,828
6252,five_800,1000,1000,3,5,481,191,749,265
6253,five_800,1000,1000,3,5,301,705,512,799
6254,fifteen_204,1000,1000,3,50,153,124,392,305
6255,fifteen_204,1000,1000,3,50,236,768,443,905
6256,hundred_2,1000,1000,3,100,203,185,421,841
6257,hundred_153,1000,1000,3,100,378,178,536,368
6258,hundred_153,1000,1000,3,100,653,188,826,467
6259,five_811,1000,1000,3,5,364,321,515,422
6260,five_811,1000,1000,3,5,463,705,541,775
6261,ten_243,1000,1000,3,10,421,127,579,330
6262,ten_243,1000,1000,3,10,376,662,530,795
6263,DSC03340,1000,1000,3,200,42,245,439,868
6264,DSC03340,1000,1000,3,200,751,268,981,745
6265,fifteen_316,1000,1000,3,50,141,671,341,878
6266,fifteen_316,1000,1000,3,50,878,193,1000,368
6267,hundred_289,1000,1000,3,100,289,708,453,848
6268,DSC03577,1000,1000,3,200,321,287,613,521
6269,five_222,1000,1000,3,5,733,221,955,348
6270,five_222,1000,1000,3,5,49,653,326,768
6271,hundred_856,1000,1000,3,100,476,713,638,853
6272,hundred_271,1000,1000,3,100,366,116,546,341
6273,hundred_271,1000,1000,3,100,375,585,550,758
6274,fifteen_288,1000,1000,3,50,153,161,278,373
6275,fifteen_288,1000,1000,3,50,343,267,467,487
6276,ten_918,1000,1000,3,10,461,708,578,825
6277,ten_202,1000,1000,3,10,284,382,423,482
6278,ten_202,1000,1000,3,10,286,744,401,864
6279,IMG_4219,1000,1000,3,200,15,645,327,844
6280,IMG_4219,1000,1000,3,200,631,211,839,407
6281,DSC03505,1000,1000,3,200,539,628,788,870
6282,fifteen_816,1000,1000,3,50,435,591,709,790
6283,ten_617,1000,1000,3,10,61,493,296,667
6284,ten_617,1000,1000,3,10,627,124,872,324
6285,five_984,1000,1000,3,5,343,199,483,351
6286,five_984,1000,1000,3,5,684,168,786,331
6287,five_555,1000,1000,3,5,461,288,650,421
6288,five_555,1000,1000,3,5,506,670,621,808
6289,DSC03540,1000,1000,3,200,348,575,636,873
6290,five_979,1000,1000,3,5,210,207,378,344
6291,five_979,1000,1000,3,5,263,695,446,824
6292,DSC03631,1000,1000,3,200,265,107,491,862
6293,ten_186,1000,1000,3,10,603,181,981,259
6294,DSC03802,1000,1000,3,200,118,630,356,824
6295,DSC03802,1000,1000,3,200,604,204,819,391
6296,IMG_3931,1000,1000,3,200,168,704,359,859
6297,IMG_3931,1000,1000,3,200,728,357,919,512
6298,fifteen_356,1000,1000,3,50,126,598,235,704
6299,fifteen_356,1000,1000,3,50,755,613,910,733
6300,ten_650,1000,1000,3,10,346,568,559,767
6301,hundred_503,1000,1000,3,100,323,225,483,891
6302,ten_292,1000,1000,3,10,424,71,712,328
6303,five_543,1000,1000,3,5,795,161,858,264
6304,five_543,1000,1000,3,5,293,759,378,844
6305,fifteen_403,1000,1000,3,50,343,287,452,456
6306,fifteen_403,1000,1000,3,50,709,291,829,467
6307,DSC03721,1000,1000,3,200,298,388,431,676
6308,fifteen_35,1000,1000,3,50,266,491,381,598
6309,fifteen_35,1000,1000,3,50,643,271,746,399
6310,IMG_3984,1000,1000,3,200,219,305,502,496
6311,fifteen_98,1000,1000,3,50,329,238,544,382
6312,five_1013,1000,1000,3,5,269,213,429,416
6313,five_1013,1000,1000,3,5,579,167,718,361
6314,fifteen_396,1000,1000,3,50,395,565,633,781
6315,ten_387,1000,1000,3,10,612,288,733,453
6316,DSC03572,1000,1000,3,200,555,696,744,856
6317,hundred_498,1000,1000,3,100,664,524,792,801
6318,ten_557,1000,1000,3,10,116,558,352,730
6319,hundred_658,1000,1000,3,100,330,727,449,844
6320,DSC03848,1000,1000,3,200,444,602,721,922
6321,hundred_193,1000,1000,3,100,416,131,661,405
6322,ten_180,1000,1000,3,10,384,347,504,493
6323,hundred_26,1000,1000,3,100,279,704,455,861
6324,five_517,1000,1000,3,5,439,778,627,911
6325,five_577,1000,1000,3,5,201,659,538,841
6326,ten_815,1000,1000,3,10,495,82,681,270
6327,ten_815,1000,1000,3,10,478,96,738,311
6328,five_852,1000,1000,3,5,286,175,401,498
6329,fifteen_392,1000,1000,3,50,639,327,787,461
6330,fifteen_392,1000,1000,3,50,401,701,652,905
6331,hundred_962,1000,1000,3,100,298,695,495,853
6332,hundred_962,1000,1000,3,100,332,238,467,379
6333,ten_381,1000,1000,3,10,459,247,695,442
6334,five_372,1000,1000,3,5,681,281,863,391
6335,five_372,1000,1000,3,5,83,641,258,758
6336,IMG_4177,1000,1000,3,200,410,59,811,322
6337,DSC03458,1000,1000,3,200,571,64,675,278
6338,DSC03458,1000,1000,3,200,638,782,756,965
6339,five_466,1000,1000,3,5,267,196,412,368
6340,five_466,1000,1000,3,5,676,190,795,393
6341,hundred_876,1000,1000,3,100,510,638,675,773
6342,DSC03390,1000,1000,3,200,350,555,627,827
6343,hundred_121,1000,1000,3,100,338,727,441,853
6344,hundred_121,1000,1000,3,100,639,424,807,596
6345,ten_980,1000,1000,3,10,552,770,719,911
6346,hundred_349,1000,1000,3,100,347,613,544,788
6347,hundred_349,1000,1000,3,100,764,219,915,430
6348,five_377,1000,1000,3,5,239,699,487,831
6349,five_611,1000,1000,3,5,321,108,495,302
6350,five_611,1000,1000,3,5,404,662,638,808
6351,five_703,1000,1000,3,5,459,748,643,951
6352,five_703,1000,1000,3,5,833,375,939,530
6353,five_136,1000,1000,3,5,438,670,583,858
6354,fifteen_601,1000,1000,3,50,612,219,753,350
6355,fifteen_601,1000,1000,3,50,623,619,832,762
6356,five_438,1000,1000,3,5,703,375,879,513
6357,five_438,1000,1000,3,5,118,933,319,1000
6358,five_890,1000,1000,3,5,763,16,944,185
6359,fifteen_510,1000,1000,3,50,592,479,787,661
6360,fifteen_510,1000,1000,3,50,439,244,604,370
6361,fifteen_940,1000,1000,3,50,289,618,406,724
6362,fifteen_940,1000,1000,3,50,315,261,456,371
6363,five_421,1000,1000,3,5,13,736,266,848
6364,five_421,1000,1000,3,5,790,281,998,385
6365,hundred_240,1000,1000,3,100,561,584,744,779
6366,DSC03406,1000,1000,3,200,61,135,331,481
6367,hundred_215,1000,1000,3,100,66,561,241,739
6368,hundred_215,1000,1000,3,100,799,618,989,765
6369,hundred_215,1000,1000,3,100,115,82,275,298
6370,DSC03361,1000,1000,3,200,75,604,404,862
6371,five_340,1000,1000,3,5,359,173,581,351
6372,five_340,1000,1000,3,5,438,718,695,913
6373,ten_132,1000,1000,3,10,83,225,243,368
6374,ten_132,1000,1000,3,10,78,588,236,747
6375,ten_132,1000,1000,3,10,830,241,941,368
6376,ten_132,1000,1000,3,10,795,659,901,795
6377,IMG_4254,1000,1000,3,200,447,151,727,458
6378,fifteen_393,1000,1000,3,50,516,142,743,402
6379,fifteen_393,1000,1000,3,50,96,795,473,938
6380,DSC03481,1000,1000,3,200,385,567,527,899
6381,hundred_529,1000,1000,3,100,421,713,630,942
6382,hundred_196,1000,1000,3,100,136,527,369,755
6383,hundred_196,1000,1000,3,100,649,167,849,368
6384,DSC03639,1000,1000,3,200,496,628,635,756
6385,ten_600,1000,1000,3,10,632,113,852,367
6386,ten_600,1000,1000,3,10,661,710,890,927
6387,hundred_456,1000,1000,3,100,392,676,527,805
6388,hundred_456,1000,1000,3,100,418,310,543,416
6389,ten_59,1000,1000,3,10,395,195,569,379
6390,ten_59,1000,1000,3,10,332,722,529,898
6391,fifteen_632,1000,1000,3,50,396,261,652,511
6392,five_926,1000,1000,3,5,170,122,259,390
6393,ten_246,1000,1000,3,10,621,721,849,891
6394,ten_336,1000,1000,3,10,432,178,733,388
6395,hundred_93,1000,1000,3,100,241,165,507,451
6396,IMG_4240,1000,1000,3,200,165,165,359,356
6397,IMG_4240,1000,1000,3,200,805,288,927,391
6398,hundred_657,1000,1000,3,100,203,747,315,836
6399,hundred_657,1000,1000,3,100,767,724,887,835
6400,DSC03892,1000,1000,3,200,324,288,475,619
6401,five_912,1000,1000,3,5,498,231,695,361
6402,five_912,1000,1000,3,5,656,768,766,919
6403,five_828,1000,1000,3,5,444,468,533,550
6404,fifteen_217,1000,1000,3,50,570,195,736,375
6405,ten_299,1000,1000,3,10,247,111,467,331
6406,ten_299,1000,1000,3,10,290,701,459,868
6407,five_475,1000,1000,3,5,283,722,532,887
6408,DSC03562,1000,1000,3,200,544,628,755,904
6409,ten_355,1000,1000,3,10,318,121,638,331
6410,five_258,1000,1000,3,5,206,831,503,962
6411,fifteen_341,1000,1000,3,50,470,8,656,219
6412,fifteen_341,1000,1000,3,50,318,795,504,995
6413,hundred_554,1000,1000,3,100,567,98,669,327
6414,five_867,1000,1000,3,5,90,450,158,578
6415,five_867,1000,1000,3,5,755,204,913,345
6416,five_353,1000,1000,3,5,221,756,389,865
6417,five_353,1000,1000,3,5,130,261,298,401
6418,hundred_929,1000,1000,3,100,281,679,450,850
6419,hundred_929,1000,1000,3,100,719,278,889,487
6420,fifteen_629,1000,1000,3,50,226,528,381,678
6421,fifteen_629,1000,1000,3,50,658,299,815,436
6422,hundred_632,1000,1000,3,100,304,690,479,864
6423,hundred_632,1000,1000,3,100,713,330,898,508
6424,hundred_895,1000,1000,3,100,466,681,624,856
6425,hundred_895,1000,1000,3,100,487,210,650,358
6426,five_834,1000,1000,3,5,604,170,864,275
6427,five_834,1000,1000,3,5,389,721,652,856
6428,ten_375,1000,1000,3,10,593,305,789,524
6429,ten_375,1000,1000,3,10,547,811,726,979
6430,fifteen_567,1000,1000,3,50,426,231,572,384
6431,five_71,1000,1000,3,5,113,675,315,821
6432,five_71,1000,1000,3,5,113,182,335,298
6433,fifteen_459,1000,1000,3,50,81,45,276,233
6434,ten_509,1000,1000,3,10,590,650,712,761
6435,ten_509,1000,1000,3,10,564,342,667,453
6436,DSC03666,1000,1000,3,200,370,98,533,390
6437,five_468,1000,1000,3,5,589,371,719,628
6438,hundred_522,1000,1000,3,100,790,50,950,184
6439,ten_975,1000,1000,3,10,227,256,396,398
6440,ten_106,1000,1000,3,10,396,864,579,1000
6441,IMG_4186,1000,1000,3,200,347,407,478,533
6442,fifteen_131,1000,1000,3,5,212,364,406,601
6443,hundred_330,1000,1000,3,100,649,348,770,595
6444,five_129,1000,1000,3,5,486,179,676,731
6445,fifteen_546,1000,1000,3,50,543,659,690,805
6446,ten_398,1000,1000,3,10,295,436,413,608
6447,ten_398,1000,1000,3,10,692,515,832,761
6448,hundred_378,1000,1000,3,100,595,584,775,764
6449,fifteen_442,1000,1000,3,50,459,618,676,838
6450,fifteen_924,1000,1000,3,50,604,276,715,405
6451,fifteen_924,1000,1000,3,50,672,605,813,733
6452,hundred_380,1000,1000,3,100,370,608,552,833
6453,DSC03600,1000,1000,3,200,495,671,724,842
6454,IMG_4060,1000,1000,3,200,599,359,739,555
6455,IMG_4060,1000,1000,3,200,38,704,201,981
6456,hundred_665,1000,1000,3,100,61,719,307,931
6457,hundred_665,1000,1000,3,100,606,310,756,439
6458,hundred_1018,1000,1000,3,100,512,671,796,910
6459,five_995,1000,1000,3,5,149,641,272,747
6460,five_995,1000,1000,3,5,818,615,939,739
6461,DSC03575,1000,1000,3,200,238,239,519,471
6462,hundred_342,1000,1000,3,100,384,307,581,668
6463,hundred_20,1000,1000,3,100,512,338,650,762
6464,IMG_4212,1000,1000,3,200,522,78,711,275
6465,IMG_4212,1000,1000,3,200,510,555,784,793
6466,five_952,1000,1000,3,5,426,698,578,876
6467,five_952,1000,1000,3,5,321,176,516,355
6468,five_139,1000,1000,3,5,296,676,489,861
6469,DSC03282,1000,1000,3,200,365,413,710,918
6470,hundred_185,1000,1000,3,100,267,556,426,756
6471,fifteen_737,1000,1000,3,50,230,311,373,464
6472,DSC03686,1000,1000,3,200,119,611,448,916
6473,DSC03686,1000,1000,3,200,648,187,911,450
6474,five_932,1000,1000,3,5,607,273,683,358
6475,five_932,1000,1000,3,5,244,395,359,601
6476,ten_873,1000,1000,3,10,103,108,452,262
6477,fifteen_431,1000,1000,3,50,256,602,383,676
6478,hundred_100,1000,1000,3,100,509,567,661,701
6479,hundred_100,1000,1000,3,100,516,164,683,331
6480,ten_407,1000,1000,3,10,446,871,649,995
6481,ten_162,1000,1000,3,10,633,468,827,631
6482,ten_162,1000,1000,3,10,81,824,349,976
6483,ten_196,1000,1000,3,10,187,310,307,418
6484,ten_196,1000,1000,3,10,193,648,304,784
6485,ten_196,1000,1000,3,10,823,696,949,808
6486,ten_973,1000,1000,3,10,261,282,418,490
6487,ten_667,1000,1000,3,10,386,311,567,470
6488,fifteen_972,1000,1000,3,50,432,167,583,378
6489,ten_863,1000,1000,3,10,330,425,741,513
6490,fifteen_730,1000,1000,3,50,353,502,446,570
6491,fifteen_730,1000,1000,3,50,386,236,496,301
6492,ten_736,1000,1000,3,10,189,441,470,682
6493,IMG_4019,1000,1000,3,200,279,78,475,513
6494,ten_172,1000,1000,3,10,396,635,536,733
6495,hundred_832,1000,1000,3,100,495,179,767,381
6496,fifteen_845,1000,1000,3,50,76,578,190,665
6497,fifteen_845,1000,1000,3,50,818,598,918,676
6498,ten_413,1000,1000,3,10,396,262,544,413
6499,ten_413,1000,1000,3,10,406,691,539,830
6500,DSC03358,1000,1000,3,200,44,644,431,888
6501,five_445,1000,1000,3,5,78,708,466,879
6502,five_445,1000,1000,3,5,446,107,816,201
6503,fifteen_260,1000,1000,3,50,687,176,826,367
6504,fifteen_260,1000,1000,3,50,264,267,369,495
6505,five_422,1000,1000,3,5,101,656,238,793
6506,five_422,1000,1000,3,5,799,618,919,744
6507,fifteen_292,1000,1000,3,50,596,179,716,371
6508,five_1047,1000,1000,3,5,470,744,650,861
6509,five_78,1000,1000,3,5,498,145,779,293
6510,ten_12,1000,1000,3,10,655,339,756,576
6511,fifteen_581,1000,1000,3,50,296,345,493,588
6512,fifteen_777,1000,1000,3,50,152,621,246,696
6513,fifteen_777,1000,1000,3,50,710,328,826,405
6514,fifteen_777,1000,1000,3,50,769,662,878,750
6515,ten_265,1000,1000,3,10,555,318,673,419
6516,ten_265,1000,1000,3,10,527,725,647,828
6517,ten_984,1000,1000,3,10,289,230,475,410
6518,five_46,1000,1000,3,5,499,222,781,356
6519,fifteen_974,1000,1000,3,50,416,555,601,739
6520,five_631,1000,1000,3,5,452,130,659,287
6521,five_631,1000,1000,3,5,673,513,867,733
6522,DSC03506,1000,1000,3,200,278,648,562,887
6523,hundred_59,1000,1000,3,100,576,382,741,747
6524,hundred_312,1000,1000,3,100,321,179,495,536
6525,fifteen_909,1000,1000,3,50,401,650,529,822
6526,fifteen_909,1000,1000,3,5,266,10,403,122
6527,ten_988,1000,1000,3,10,690,244,993,298
6528,fifteen_995,1000,1000,3,50,421,121,636,342
6529,fifteen_429,1000,1000,3,50,466,145,578,241
6530,fifteen_429,1000,1000,3,50,739,359,849,582
6531,hundred_952,1000,1000,3,100,589,404,686,621
6532,ten_707,1000,1000,3,10,212,755,378,899
6533,ten_707,1000,1000,3,10,172,179,410,339
6534,DSC03847,1000,1000,3,200,293,298,505,730
6535,hundred_351,1000,1000,3,100,258,655,441,853
6536,hundred_351,1000,1000,3,100,684,242,878,441
6537,DSC03521,1000,1000,3,200,282,702,541,887
6538,IMG_3922,1000,1000,3,200,264,616,556,831
6539,five_118,1000,1000,3,5,558,135,701,330
6540,fifteen_197,1000,1000,3,50,93,181,303,518
6541,fifteen_44,1000,1000,3,50,586,205,846,425
6542,DSC03541,1000,1000,3,200,305,685,545,907
6543,ten_341,1000,1000,3,10,244,133,439,295
6544,ten_341,1000,1000,3,10,252,675,453,895
6545,hundred_670,1000,1000,3,100,339,684,523,871
6546,five_464,1000,1000,3,5,207,205,344,502
6547,five_464,1000,1000,3,5,598,128,713,350
6548,five_971,1000,1000,3,5,55,535,203,665
6549,five_971,1000,1000,3,5,796,528,919,678
6550,five_1041,1000,1000,3,5,330,439,466,668
6551,five_1041,1000,1000,3,5,709,424,804,542
6552,five_1041,1000,1000,3,5,672,676,769,908
6553,DSC03579,1000,1000,3,200,71,678,235,830
6554,DSC03579,1000,1000,3,200,765,725,948,888
6555,hundred_39,1000,1000,3,100,387,422,583,705
6556,hundred_39,1000,1000,3,100,630,442,739,699
6557,hundred_364,1000,1000,3,100,292,616,413,702
6558,IMG_4071,1000,1000,3,200,327,173,490,459
6559,IMG_4200,1000,1000,3,200,315,661,528,882
6560,fifteen_981,1000,1000,3,50,263,642,453,807
6561,IMG_4134,1000,1000,3,200,273,105,695,376
6562,fifteen_383,1000,1000,3,50,539,679,656,770
6563,fifteen_318,1000,1000,3,50,278,487,421,627
6564,fifteen_318,1000,1000,3,50,707,184,843,333
6565,ten_580,1000,1000,3,10,673,182,844,344
6566,fifteen_966,1000,1000,3,50,532,136,772,422
6567,five_378,1000,1000,3,5,626,95,875,258
6568,fifteen_548,1000,1000,3,50,281,664,552,958
6569,five_149,1000,1000,3,5,141,262,296,551
6570,hundred_541,1000,1000,3,100,283,564,473,733
6571,hundred_541,1000,1000,3,100,655,239,863,413
6572,DSC03570,1000,1000,3,200,316,779,508,898
6573,DSC03570,1000,1000,3,200,273,259,495,425
6574,fifteen_615,1000,1000,3,50,224,404,378,542
6575,fifteen_615,1000,1000,3,10,447,33,590,144
6576,fifteen_615,1000,1000,3,10,3,385,146,495
6577,fifteen_615,1000,1000,3,5,835,582,950,716
6578,DSC03640,1000,1000,3,200,487,571,681,831
6579,hundred_467,1000,1000,3,100,478,144,593,298
6580,hundred_467,1000,1000,3,100,375,735,523,928
6581,ten_236,1000,1000,3,10,304,659,630,828
6582,DSC03330,1000,1000,3,200,71,202,376,568
6583,DSC03330,1000,1000,3,200,753,187,965,491
6584,hundred_499,1000,1000,3,100,392,90,619,356
6585,hundred_450,1000,1000,3,100,444,275,661,513
6586,five_735,1000,1000,3,5,286,270,430,370
6587,five_735,1000,1000,3,5,404,716,459,822
6588,hundred_603,1000,1000,3,100,546,635,696,813
6589,hundred_393,1000,1000,3,100,304,742,436,861
6590,IMG_3935,1000,1000,3,200,470,187,661,342
6591,hundred_776,1000,1000,3,100,439,670,636,862
6592,hundred_784,1000,1000,3,100,329,653,546,830
6593,hundred_101,1000,1000,3,100,473,213,621,711
6594,ten_288,1000,1000,3,10,472,85,627,318
6595,ten_288,1000,1000,3,10,541,601,744,824
6596,five_942,1000,1000,3,5,210,381,292,498
6597,five_942,1000,1000,3,5,238,710,364,811
6598,IMG_4062,1000,1000,3,200,233,659,493,835
6599,IMG_4062,1000,1000,3,200,702,339,955,541
6600,hundred_208,1000,1000,3,100,447,121,686,362
6601,ten_884,1000,1000,3,10,741,102,930,242
6602,DSC03606,1000,1000,3,200,324,681,585,919
6603,five_985,1000,1000,3,5,550,719,763,850
6604,five_985,1000,1000,3,5,744,301,973,384
6605,five_262,1000,1000,3,5,50,648,190,790
6606,five_262,1000,1000,3,5,693,275,855,367
6607,five_262,1000,1000,3,5,1,519,112,575
6608,DSC03365,1000,1000,3,200,88,681,481,933
6609,DSC03365,1000,1000,3,200,628,219,924,501
6610,five_107,1000,1000,3,5,503,490,643,676
6611,ten_107,1000,1000,3,10,299,625,418,919
6612,ten_107,1000,1000,3,10,659,615,815,827
6613,fifteen_813,1000,1000,3,50,827,165,967,256
6614,fifteen_848,1000,1000,3,50,216,296,352,395
6615,fifteen_848,1000,1000,3,50,276,695,415,805
6616,fifteen_753,1000,1000,3,50,544,421,767,731
6617,DSC03299,1000,1000,3,200,62,125,359,828
6618,DSC03299,1000,1000,3,200,678,184,955,844
6619,DSC03617,1000,1000,3,200,91,631,275,796
6620,fifteen_684,1000,1000,3,50,535,627,684,742
6621,hundred_703,1000,1000,3,100,376,121,647,441
6622,fifteen_79,1000,1000,3,50,498,258,635,404
6623,IMG_4106,1000,1000,3,200,211,695,433,921
6624,fifteen_961,1000,1000,3,50,483,668,650,856
6625,five_996,1000,1000,3,5,227,271,424,371
6626,fifteen_983,1000,1000,3,50,476,298,669,515
6627,ten_701,1000,1000,3,10,664,115,939,371
6628,fifteen_998,1000,1000,3,50,270,371,441,527
6629,ten_741,1000,1000,3,10,638,364,846,548
6630,ten_741,1000,1000,3,10,147,708,396,858
6631,hundred_132,1000,1000,3,100,238,719,395,873
6632,hundred_132,1000,1000,3,100,630,347,833,527
6633,ten_983,1000,1000,3,10,421,171,687,379
6634,fifteen_818,1000,1000,3,50,249,716,390,824
6635,five_529,1000,1000,3,5,344,187,592,285
6636,fifteen_190,1000,1000,3,50,655,287,821,444
6637,fifteen_190,1000,1000,3,50,187,571,333,725
